,product_name,selling_price,actual_price,average_rating,rating_and_rivew,resolution,refresh_rate,hdmi_usb,speaker,warranty,exchange_offer
0,Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,"₹5,999","₹10,192",3.5,4 Ratings & 0 Reviews,HD Ready 1366*768 Pixels,60 Hz Refresh Rate,1 x HDMI | 1 x USB,20 WATT Speaker Output,1 Year Manufacturer Warranty,Bank Offer
728,Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹35,999","₹41,999",4.3,"40,666 Ratings & 3,646 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,"Upto ₹11,600 Off on Exchange"
729,Thomson OATHPRO Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,"₹35,999","₹49,999",4.4,"21,999 Ratings & 5,950 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
730,Vu cinema TV 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹35,999","₹60,000",4.3,655 Ratings & 83 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
731,ONIDA 139 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹35,999","₹68,990",4.4,584 Ratings & 101 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product From Onida,"Upto ₹8,000 Off on Exchange"
732,Hyundai 140 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹35,999","₹97,990",4.2,20 Ratings & 4 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,1 Year Warranty on Product and 6 Months on Remote,"Upto ₹8,000 Off on Exchange"
733,LG 109.22 cm (43 inch) Full HD LED Smart TV,"₹35,690","₹44,990",3.7,3 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Warranty on Product,Bank Offer
734,DETEL 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹35,199","₹89,000",4.1,75 Ratings & 6 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,Bank Offer
735,Vu Premium 108 cm (43 inch) Full HD LED Smart TV,"₹35,000",0,0,0,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty,0
736,Haier 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999","₹43,990",4.1,170 Ratings & 24 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,20 W Speaker Output,2 year Warranty provided by the manufacturer from date of purchase,"Upto ₹8,000 Off on Exchange"
737,Sansui Pro View 109 cm (43 inch) Ultra HD (4K) LED Smart TV with Powered by dbx-tv Sound,"₹34,999",0,4.3,205 Ratings & 26 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
738,Thomson 9R Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999","₹46,999",4.3,"6,418 Ratings & 1,796 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹11,600 Off on Exchange"
739,Sansui 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio and DTS (Mystique Black) (...,"₹34,999","₹53,290",4.3,236 Ratings & 34 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and Additional 1 Year Warranty on Panel,"Upto ₹8,000 Off on Exchange"
740,SAMSUNG Crystal 4K Pro 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Voice Search,"₹34,999","₹54,900",4.4,"7,264 Ratings & 875 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Product Warranty and 1 Year Additional on Panel,"Upto ₹11,000 Off on Exchange"
741,SONY Bravia 108 cm (43 inch) Full HD LED Smart TV,"₹34,999","₹44,900",4.6,825 Ratings & 144 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
742,Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹34,990","₹41,999",4.4,"19,382 Ratings & 1,738 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,,Bank Offer
743,BPL 127 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹34,990","₹60,000",0,0,Ultra HD (4K) 3840 x 2160 - Ultra HD Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,8W x 2 Speaker Output,2 Year Comprehensive Domestic Warranty,Bank Offer
744,LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,490","₹59,990",4.6,17 Ratings & 2 Reviews,Ultra HD (4K) 3840*2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,20 W Speaker Output,1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module,Bank Offer
745,SAMSUNG 7 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,000","₹54,900",4.3,9 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
746,OnePlus U1S 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹38,999","₹49,999",4.4,"8,813 Ratings & 986 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,,"Upto ₹16,900 Off on Exchange"
747,PHILIPS 6600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹38,999","₹1,05,990",4.2,776 Ratings & 97 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,2 Years Comprehensive Warranty from Date of Purchase,"Upto ₹8,000 Off on Exchange"
748,Blaupunkt Cybersound 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,"₹38,999","₹55,999",4.6,"3,367 Ratings & 927 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,Blaupunkt Cybersound 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
749,Vu Premium 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹38,999","₹75,000",4.4,"31,925 Ratings & 4,972 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
750,iFFALCON K72 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Hands Free Voice Control and Wor...,"₹38,999","₹73,990",4.2,469 Ratings & 90 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹11,000 Off on Exchange"
751,CORNEA 121.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹38,999","₹49,999",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,30 W Speaker Output,1 Year Standard Manufacturer Warranty From Cornea,Bank Offer
752,Croma 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹38,990","₹75,000",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Standard Comprehensive Manufacturer Warranty from Croma,Bank Offer
753,Hisense A71F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & ATMOS,"₹38,990","₹49,990",4.4,"2,507 Ratings & 469 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,,"Upto ₹8,000 Off on Exchange"
754,SAMSUNG 7 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹38,990","₹49,990",4.2,10 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
755,TOSHIBA U50 Series 139 cm (55 inch) Ultra HD (4K) LED Smart TV with Dolby Vision & ATMOS,"₹38,490","₹54,990",4.3,"1,072 Ratings & 139 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
756,SAMSUNG 123 cm (49 inch) Full HD LED Smart TV,"₹37,999","₹74,900",4.5,794 Ratings & 97 Reviews,Full HD 1920 x 1080 Pixels,50 Hz Refresh Rate,2 x HDMI | 1 x USB,40 W Speaker Output,,"Upto ₹11,000 Off on Exchange"
757,Nokia 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,"₹37,999","₹54,999",4.3,"11,313 Ratings & 1,960 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,48 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
758,Thomson OATHPRO Max 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 40W Speakers,"₹37,999","₹54,999",4.6,"2,405 Ratings & 578 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,Thomson OATHPRO Max 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 40W Speakers,1 Year Warranty on Product and 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
759,JVC 140 cm (55 inch) Ultra HD (4K) LED Smart TV with Quantum Backlit Technology,"₹37,999","₹59,999",4.1,799 Ratings & 210 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,50 W Speaker Output,1 Year JVC India Warranty,"Upto ₹8,000 Off on Exchange"
760,Compaq HUEQ R58 146 cm (58 inch) Ultra HD (4K) LED Smart Android TV,"₹37,999","₹64,999",4.5,16 Ratings & 4 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
761,Panasonic 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹37,955","₹50,990",4,4 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 Speaker Output,,Bank Offer
762,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,"₹37,850","₹45,900",0,0,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
763,KODAK CA Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & DTS TruS...,"₹36,999","₹47,999",4.5,"17,439 Ratings & 5,302 Reviews",Ultra HD (4K) 3840X2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product & 6 Months on Accessories,"Upto ₹8,000 Off on Exchange"
764,iFFALCON 138.71 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Netflix,"₹36,999","₹59,990",4.3,"11,291 Ratings & 2,601 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate 1.1,4 x HDMI | 2 x USB,16 W Speaker Output,12 months Domestic Warranty for the First end user from Date of Purchase,"Upto ₹11,000 Off on Exchange"
765,SAMSUNG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,999","₹52,990",4.5,"6,879 Ratings & 1,027 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product and 1 Year Additional warranty on Panel,"Upto ₹8,000 Off on Exchange"
766,PHILIPS 7600 Series 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹36,999","₹69,990",4.1,186 Ratings & 24 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,2 Years Warranty Provided By the Manufacturer Upon Date of Purchase,"Upto ₹8,000 Off on Exchange"
767,TCL P725 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹36,990","₹50,990",5,10 Ratings & 2 Reviews,Ultra HD (4K) 3840 × 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,24 rms Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
768,Nokia 127 cm (50 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,"₹42,999","₹54,990",4.3,"23,210 Ratings & 3,967 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,48 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
769,Nokia 127 cm (50 inch) Ultra HD 4K LED Smart Android TV with Sound by JBL and Powered by Harman AudioE...,"₹42,999","₹59,999",4.3,"2,894 Ratings & 500 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,60 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
770,SAMSUNG 8 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹42,990","₹54,900",4.3,16 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty on Product.,Bank Offer
771,SAMSUNG Series 5 123 cm (49 inch) Full HD LED TV,"₹42,990","₹66,900",4.2,85 Ratings & 7 Reviews,Full HD 1920 x 1080 Pixels,120 Hz Refresh Rate,2 x HDMI | 1 x USB,40 W Speaker Output,,Bank Offer
772,LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹42,750","₹64,990",4.1,23 Ratings & 3 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,35W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
773,Panasonic 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹42,100","₹56,990",3.7,3 Ratings & 0 Reviews,Ultra HD (4K) 3840 * 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 Speaker Output,,Bank Offer
774,Panasonic FX650 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹41,999","₹84,900",4.4,200 Ratings & 24 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,100 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
775,Nokia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Sound by Onkyo,"₹41,999","₹59,999",4.3,"11,313 Ratings & 1,960 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,48 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
776,PHILIPS 6600 Series 146 cm (58 inch) Ultra HD (4K) LED Smart TV,"₹41,999","₹1,19,990",4.2,776 Ratings & 97 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,2 Years Comprehensive Warranty from Date of Purchase,"Upto ₹8,000 Off on Exchange"
777,realme 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Handsfree Voice Search and Dolby Visio...,"₹41,999","₹42,999",4.3,"25,065 Ratings & 2,928 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty On TV and 2 Years Warranty On The Display Panel,"Upto ₹8,000 Off on Exchange"
778,TCL P615 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio,"₹41,990","₹75,990",4.4,744 Ratings & 78 Reviews,Ultra HD (4K) 3860 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 1 x USB,24 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
779,SONY 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹40,999","₹61,900",4.6,264 Ratings & 46 Reviews,Ultra HD (4K) 3840 x 2160 pixels Pixels,60 Hz Refresh Rate,2 x HDMI | 2 x USB,10w + 10w Speaker Output,1 Year Manufacturer Warranty,"Upto ₹16,050 Off on Exchange"
780,Vu Cinema TV Action Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 100W built-in Soun...,"₹40,999","₹65,000",4.4,"2,878 Ratings & 411 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,100 W Speaker Output,3 Year Warranty on Product from Vu,"Upto ₹11,000 Off on Exchange"
781,Mi 5X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹40,999","₹59,999",4.3,"40,666 Ratings & 3,646 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,40 W Speaker Output,1 Year Warranty and 2 Years for Panel,"Upto ₹8,000 Off on Exchange"
782,"Hisense A73F Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 102 W JBL Speakers, Dolby...","₹40,990","₹59,990",4.3,297 Ratings & 48 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,"Hisense A73F Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 102 W JBL Speakers, Dolby...",,"Upto ₹8,000 Off on Exchange"
783,Vu Iconium 140 cm (55 inch) Ultra HD (4K) LED Smart TV,"₹39,999","₹57,000",4.2,"3,275 Ratings & 467 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Warranty,"Upto ₹8,000 Off on Exchange"
784,Lloyd 123 cm (48.4 inch) Full HD LED TV,"₹39,999","₹50,990",4,7 Ratings & 0 Reviews,Full HD 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,16 W Speaker Output,3 Years Warranty,Bank Offer
785,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,999","₹59,990",4.5,792 Ratings & 120 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
786,MOTOROLA Revou 2 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹39,999","₹52,000",4.4,746 Ratings & 116 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
787,Nokia 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹39,999","₹50,000",4.3,"11,313 Ratings & 1,960 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,4 x HDMI | 2 x USB,24 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
788,LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,990","₹59,490",4.2,5 Ratings & 0 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20W Speaker Output,1 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module,Bank Offer
789,Oxygen A2 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹39,990","₹52,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Domestic Warranty on Product from Oxygen,Bank Offer
790,LG Nanocell 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹39,990","₹59,990",4.4,360 Ratings & 59 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only. (Offer valid till 31 - July - 2022),"Upto ₹11,000 Off on Exchange"
791,TCL P715 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Full Screen & Handsfree Voice Contro...,"₹39,990","₹89,990",4.3,913 Ratings & 98 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹16,050 Off on Exchange"
792,MOTOROLA ZX Pro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,"₹45,999","₹61,999",4.3,"20,856 Ratings & 3,405 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,50 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
793,MOTOROLA ZX3 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹45,999","₹60,999",4.3,"20,856 Ratings & 3,405 Reviews",Ultra HD (4K) 3840×2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,44 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
794,"Hisense A73F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers, Dolby Visio...","₹45,990","₹59,990",4.5,"2,249 Ratings & 457 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,"Hisense A73F 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 102W JBL 6 Speakers, Dolby Visio...",,"Upto ₹8,000 Off on Exchange"
795,SAMSUNG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹45,400","₹56,900",4.3,17 Ratings & 3 Reviews,Ultra HD (4K) 1920 x 1080 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,Bank Offer
796,LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹45,253","₹69,990",0,0,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,2 x HDMI | 1 x USB,20 W Speaker Output,2 Years Warranty on Product,Bank Offer
797,MOTOROLA Revou 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,"₹44,999","₹49,999",4.4,"2,762 Ratings & 508 Reviews",Ultra HD (4K) 3840 × 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,50 W Speaker Output,1 Year Warranty on Product,"Upto ₹8,000 Off on Exchange"
798,Lloyd Clara 126 cm (50 inch) Ultra HD (4K) LED Smart TV,"₹44,999","₹84,990",4.4,17 Ratings & 3 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,50 Hz Refresh Rate,4 x HDMI | 2 x USB,30 W Speaker Output,3 Years  comprehensive Warranty,"Upto ₹11,000 Off on Exchange"
799,SONY X74 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,"₹44,999","₹66,900",4.7,603 Ratings & 127 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,20 W Speaker Output,1 Year Manufacturer Warranty,"Upto ₹8,000 Off on Exchange"
800,TCL P725 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹44,990","₹70,990",5,3 Ratings & 0 Reviews,Ultra HD (4K) 3840 × 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,24 rms Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹8,000 Off on Exchange"
801,OnePlus U1S 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹44,990","₹59,999",4.4,"8,813 Ratings & 986 Reviews",Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,,"Upto ₹16,900 Off on Exchange"
802,TCL C715 Series 126 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...,"₹44,800","₹1,09,990",4.4,598 Ratings & 98 Reviews,Ultra HD (4K) 3840 x 2160 Pixels,60 Hz Refresh Rate,3 x HDMI | 2 x USB,30 W Speaker Output,1 Year Warranty on Product + 1 Year Additional on Panel,"Upto ₹16,050 Off on Exchange"
